date,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Blue Glass Containers,recycle Boomboxes,recycle Brake Fluid,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Fungicides,recycle GPS Systems,recycle Game Consoles,recycle Garden Tools,recycle Gas Cylinders,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Lice Shampoo,recycle Light Fixtures,recycle Lighter Fluid,recycle Lighting Ballasts,recycle Linens,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Organic Food Waste,recycle Ornaments,recycle Pagers,recycle Paint Strippers,recycle Paint Thinners,recycle Pallets,recycle Paper Cups,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Pool Chemicals,recycle Porcelain Products,recycle Power Steering Fluid,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Typewriters,recycle Tyvek Envelopes,recycle VCRs,recycle Vacuum Cleaners,recycle Varnish,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats
2016-02-21,0,0,0,24,0,55,0,24,0,0,0,0,0,0,0,21,0,0,31,0,0,0,0,0,30,0,0,18,0,36,0,28,0,0,0,19,0,0,19,0,42,0,0,18,0,0,41,0,0,12,0,0,0,0,15,0,0,0,41,0,0,0,0,0,0,0,25,0,50,0,0,0,0,0,0,20,20,0,0,0,0,24,0,0,24,38,0,0,0,0,0,15,0,0,0,0,0,0,0,31,0,0,20,0,0,21,0,21,0,43,0,0,19,0,0,0,0,0,0,21,0,38,0,48,0,0,35,0,0,0,0,37,0,37,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,35,0,35,0,0,0,24,0,0,36,0,0,0,0,32,0,0,27,27,0,0,0,0,48,0,0,0,0,38,0,0,0,10,39,0,33,0,0,0,46,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,59,7,0,0,0,0,18,0
2016-02-28,0,0,0,0,0,47,0,23,0,0,0,0,18,0,0,0,0,0,49,0,0,0,0,0,45,0,0,18,0,0,0,34,0,0,0,38,0,0,31,0,36,0,0,18,0,0,36,0,0,12,0,0,0,0,12,0,0,0,27,0,0,0,0,0,18,0,0,0,25,0,0,0,0,0,0,0,29,0,0,0,0,24,0,0,24,57,0,0,19,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,21,0,19,0,19,0,0,34,0,0,0,0,0,0,37,0,0,0,0,47,0,0,29,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,22,0,0,0,0,31,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,36,0,0,0,0,0,0,0,24,0,0,27,26,0,0,0,0,35,0,0,0,0,37,0,0,0,19,36,0,29,45,0,0,23,0,19,0,0,0,0,0,0,0,36,0,0,0,0,0,53,0,0,48,12,0,0,0,0,18,0
2016-03-06,0,0,0,24,0,47,0,35,0,0,0,0,19,0,0,0,0,0,53,0,0,0,0,0,30,0,0,0,0,0,0,28,0,0,0,19,0,0,38,0,45,0,0,0,0,0,45,0,0,0,0,0,0,0,17,0,0,0,37,0,0,0,0,0,37,0,0,25,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,32,32,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,47,0,0,0,21,22,0,21,0,0,39,0,0,0,0,0,0,21,0,38,0,57,0,0,17,0,0,0,0,19,0,25,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,22,11,0,0,0,31,0,20,0,0,0,0,0,0,0,0,55,0,47,0,0,0,24,0,0,48,0,0,0,0,48,0,0,54,27,0,0,0,0,24,0,0,0,0,38,0,0,0,10,59,0,10,35,0,0,23,23,19,0,0,0,0,0,0,0,36,0,0,0,0,0,54,0,0,53,3,0,0,0,0,37,0
2016-03-13,0,0,0,0,0,60,0,0,0,0,0,0,28,0,0,43,0,0,43,0,0,0,0,0,0,0,0,36,0,18,0,28,0,0,0,0,0,0,29,0,24,0,0,37,0,0,45,0,0,25,0,0,0,0,7,0,0,0,23,0,0,0,0,0,0,25,51,0,26,0,0,27,0,0,0,0,20,0,0,0,0,62,0,0,25,77,0,0,0,0,16,16,0,0,0,0,0,0,0,47,0,0,48,0,0,22,22,44,0,22,0,0,30,0,0,0,0,0,0,21,0,39,0,39,0,0,18,0,0,0,0,19,0,56,0,0,0,0,49,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,32,0,53,0,0,0,0,0,0,0,0,45,0,24,0,0,0,24,0,0,24,0,0,0,0,37,0,0,27,0,0,0,24,0,24,0,0,0,0,39,0,0,0,0,46,0,26,70,0,0,35,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,47,2,0,0,0,0,28,0
2016-03-20,0,0,0,25,0,37,0,24,0,0,0,0,39,0,0,22,0,0,36,0,0,0,0,0,47,0,0,0,0,0,0,100,0,0,0,40,0,0,39,0,50,0,0,19,0,0,25,0,0,0,4,0,0,0,13,0,0,0,21,0,0,0,0,0,59,39,26,0,26,0,0,0,0,0,0,20,0,0,0,0,0,25,0,0,25,33,0,0,0,0,16,40,0,0,0,0,0,0,0,32,0,0,21,0,0,0,0,22,0,22,0,0,40,0,0,0,0,0,0,22,0,0,0,0,0,0,18,0,0,0,0,19,0,57,0,0,0,0,100,0,0,31,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,23,11,0,0,0,48,0,31,0,0,0,0,0,0,0,0,72,0,24,0,0,0,25,0,0,0,0,0,0,0,58,0,0,0,0,0,0,25,0,49,0,0,0,0,40,0,0,0,0,56,0,20,36,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,59,13,0,0,0,0,29,0
2016-03-27,0,0,0,0,0,0,0,24,0,0,0,0,19,0,0,22,0,0,43,0,0,0,0,0,31,0,0,18,0,0,0,36,0,0,0,20,0,0,33,0,46,0,0,19,0,0,29,0,0,13,4,0,0,0,13,0,0,0,100,0,0,0,0,0,19,26,26,0,0,0,0,0,0,0,0,41,21,0,0,0,0,50,0,0,38,29,0,0,20,0,32,24,0,0,0,0,0,0,0,32,0,0,21,0,0,0,0,30,0,0,0,0,40,0,0,0,0,0,0,22,0,20,0,39,0,0,45,0,0,0,0,19,0,19,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,29,12,0,0,0,32,0,21,0,0,0,0,0,0,0,0,23,0,37,0,0,0,25,0,0,25,0,0,0,0,41,0,0,28,28,0,0,25,0,33,0,0,0,0,0,0,0,0,20,47,0,24,24,0,24,72,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,54,11,0,0,0,0,32,0
2016-04-03,0,0,0,0,0,36,0,36,0,0,0,0,28,0,0,32,0,0,42,0,0,0,0,0,31,0,0,0,0,0,0,28,0,0,0,38,0,0,19,0,42,0,0,0,0,0,29,0,0,18,0,0,0,0,11,0,0,0,28,0,0,0,0,0,19,0,25,0,25,0,0,27,0,0,0,30,0,0,0,0,0,37,0,0,37,32,0,0,19,0,0,36,0,0,0,0,0,0,0,42,0,0,20,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,21,0,19,0,19,0,0,18,0,0,0,0,0,0,25,0,0,0,0,48,0,0,23,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,28,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,59,0,0,0,0,0,0,36,0,0,0,0,57,0,0,41,0,0,0,24,0,36,0,0,0,0,77,0,0,0,20,40,0,26,23,0,23,31,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,0,28,0
2016-04-10,0,0,0,24,0,48,0,24,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0,0,31,0,0,0,0,18,0,42,0,0,0,39,0,0,39,0,25,0,0,74,0,0,50,0,0,0,0,0,0,0,21,0,0,0,28,0,0,0,0,0,57,26,0,0,26,0,0,0,0,0,0,20,61,0,0,0,0,25,0,0,25,45,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,37,0,22,0,0,30,0,0,0,0,0,0,32,0,0,0,49,0,0,18,0,0,0,0,19,0,38,0,0,0,0,49,0,0,46,0,0,0,0,0,0,0,37,0,38,0,0,0,0,0,0,11,0,0,0,0,32,0,15,0,0,0,0,0,0,0,0,25,0,24,0,0,0,25,0,0,24,0,0,0,0,33,0,0,0,27,0,0,24,0,36,0,0,0,0,0,0,0,0,15,27,0,33,39,0,23,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,51,7,0,0,0,0,28,0
2016-04-17,0,0,0,24,0,72,0,48,0,0,0,0,38,0,0,21,0,0,54,0,0,0,0,0,31,0,0,0,0,36,0,42,0,0,0,29,0,0,19,0,18,0,0,18,0,0,37,0,0,19,0,0,0,0,18,0,0,0,19,0,0,0,0,0,57,38,0,0,26,0,0,28,0,0,0,30,20,0,0,0,0,25,0,0,0,19,0,0,0,0,16,37,0,0,0,0,0,0,0,74,0,0,31,0,0,22,0,36,0,22,0,0,20,0,0,0,0,0,0,32,0,0,0,49,0,0,35,0,0,0,0,0,0,66,0,0,0,0,49,0,0,31,0,0,0,0,0,0,0,37,0,38,0,0,0,0,0,0,23,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,64,0,0,0,33,0,0,49,0,0,0,0,37,0,0,0,27,0,0,24,0,32,0,0,0,0,0,0,0,0,10,60,0,20,35,0,23,35,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,0,0,0,0,44,0
2016-04-24,0,0,0,24,0,59,0,24,0,0,0,0,37,0,0,21,0,0,49,0,0,0,0,0,30,0,0,18,0,45,0,21,0,0,0,19,0,0,19,0,18,0,0,18,0,0,49,0,0,25,0,0,0,0,15,0,0,0,74,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,40,20,0,0,0,0,24,0,0,36,29,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0,47,0,0,21,22,43,0,0,0,0,20,0,0,0,0,0,0,42,0,19,0,19,0,0,0,0,0,0,0,19,0,68,0,0,0,0,48,0,0,30,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,70,0,24,0,0,0,24,0,0,24,0,0,0,0,56,0,0,27,53,0,0,24,0,24,0,0,0,0,0,0,0,0,10,62,0,25,23,23,0,46,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,72,17,0,0,0,0,28,0
2016-05-01,0,0,0,24,0,35,0,36,0,0,0,0,37,0,0,21,0,0,28,0,0,0,0,0,31,0,0,18,0,18,0,21,0,0,0,19,0,0,29,0,36,0,0,0,0,0,66,0,0,12,0,0,0,0,11,0,0,0,37,0,0,0,0,0,56,0,0,0,51,0,0,27,0,0,0,30,20,0,0,0,0,24,0,0,24,29,0,0,0,0,0,31,0,0,0,0,0,0,0,41,0,0,41,0,0,0,43,33,0,0,0,0,0,0,0,0,0,0,0,42,0,19,0,58,0,0,18,0,0,0,0,37,0,69,0,0,0,0,48,0,0,15,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,60,0,32,0,0,0,36,0,0,48,0,0,0,0,36,0,0,0,27,0,0,24,0,36,0,0,0,0,0,0,0,0,10,46,0,30,35,0,23,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,0,37,0
2016-05-08,0,0,0,25,0,36,0,48,0,0,0,0,38,0,0,22,0,0,43,0,0,0,0,0,31,0,0,19,0,28,0,14,0,0,0,20,0,0,39,0,0,0,0,0,0,0,34,0,0,19,0,0,0,0,13,0,0,0,47,0,0,0,0,0,38,0,0,0,0,0,0,28,0,0,0,20,21,0,0,0,0,25,0,0,33,20,0,0,19,0,32,32,0,0,0,0,0,0,0,95,0,0,42,0,0,0,44,22,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,59,0,0,18,0,0,0,0,0,0,86,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,38,0,0,0,0,0,0,0,0,54,0,24,0,0,0,25,0,0,25,0,0,0,0,33,0,0,28,0,0,0,24,0,24,0,0,0,0,39,0,0,0,0,57,0,34,24,0,0,24,24,33,0,0,0,0,0,0,0,37,0,0,0,0,0,55,0,0,56,14,0,0,0,0,38,0
2016-05-15,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,22,0,0,36,0,0,0,0,0,31,0,0,19,0,0,0,36,0,0,0,20,0,0,20,0,50,0,0,19,0,0,42,0,0,13,0,0,0,0,9,0,0,0,62,0,0,0,0,0,77,0,26,0,52,0,0,55,0,0,0,20,21,0,0,0,0,25,0,0,25,40,0,0,20,0,16,32,0,0,0,0,0,0,0,32,0,0,35,0,0,0,22,56,0,22,0,0,0,0,0,0,0,0,0,22,0,30,0,20,0,0,18,0,0,0,0,19,0,48,0,0,0,0,50,0,0,15,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,12,0,0,0,0,33,0,31,0,0,0,0,0,0,0,0,36,0,37,0,0,0,25,0,0,25,0,0,0,0,29,0,0,28,28,0,0,25,0,33,0,0,0,0,0,0,0,0,0,51,0,31,36,24,24,48,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,61,11,0,0,0,0,32,0
2016-05-22,0,0,0,50,0,62,0,25,0,0,0,0,39,0,0,33,0,0,44,0,0,0,0,0,32,0,0,19,0,19,0,22,0,0,0,20,0,0,47,0,31,0,0,0,0,0,51,0,0,26,0,0,0,0,7,0,0,0,29,0,0,0,0,0,20,0,0,26,52,0,0,56,0,0,0,42,21,0,0,0,0,26,0,0,51,20,0,0,0,0,16,27,0,0,0,0,0,0,0,49,0,0,64,0,0,23,0,23,0,23,0,0,0,0,0,0,0,0,0,33,0,40,0,100,0,0,18,0,0,0,0,0,0,29,0,0,0,0,50,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,47,0,25,0,0,0,38,0,0,38,0,0,0,0,25,0,0,28,0,0,0,0,0,25,0,0,0,0,40,0,0,0,0,45,0,21,24,24,0,24,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,57,5,0,0,0,0,29,0
2016-05-29,0,0,0,0,0,25,0,51,0,0,0,0,30,0,0,46,0,0,30,0,0,0,0,0,98,0,0,19,0,19,0,22,0,0,0,0,0,0,41,0,19,0,0,0,0,0,31,0,0,13,4,0,0,0,6,0,0,0,30,0,0,0,0,0,20,0,0,27,54,0,0,29,0,0,0,22,22,0,0,0,0,26,0,0,0,62,0,0,41,0,17,44,0,0,0,0,0,0,0,50,0,0,29,0,0,23,23,23,0,23,0,0,21,0,0,0,0,0,0,22,0,21,0,41,0,0,19,0,0,0,0,20,0,33,0,0,0,0,52,0,0,16,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,12,0,0,0,34,0,32,0,0,0,0,0,0,0,0,43,0,42,0,0,0,51,0,0,26,0,0,0,0,39,0,0,0,58,0,0,26,0,0,0,0,0,0,0,0,0,0,11,35,0,39,25,0,0,25,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,64,10,0,0,0,0,40,0
2016-06-05,0,0,0,25,0,25,0,0,0,0,0,0,29,0,0,22,0,0,44,0,0,0,0,0,32,0,0,19,0,19,0,29,0,0,0,20,0,0,20,0,19,0,0,19,0,0,43,0,0,13,0,0,0,0,14,0,0,0,34,0,0,0,0,0,29,0,0,0,26,0,0,28,0,0,0,42,21,0,0,0,0,26,0,0,0,70,0,0,0,0,16,49,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,38,0,0,0,0,0,0,0,0,0,0,0,44,0,20,0,30,0,0,31,0,0,0,0,29,0,46,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,12,0,0,0,0,66,0,37,0,0,0,0,0,0,0,0,42,0,50,0,0,0,25,0,0,50,0,0,0,0,47,0,0,28,28,0,0,50,0,25,0,0,0,0,40,0,0,0,0,52,0,52,24,0,0,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,42,14,0,0,0,0,26,0
2016-06-12,0,0,0,0,0,50,0,50,0,0,0,0,20,0,0,45,0,0,45,0,0,0,0,0,49,0,0,29,0,38,0,29,0,0,0,20,0,0,30,0,51,0,0,0,0,0,35,0,0,13,0,0,0,0,13,0,0,0,44,0,0,0,0,0,20,27,27,27,0,0,0,28,0,0,0,21,21,0,0,0,0,26,0,0,77,34,0,0,0,0,16,33,0,0,0,0,0,0,0,33,0,0,43,0,0,0,23,68,0,23,0,0,0,0,0,0,0,0,0,33,0,20,0,20,0,0,28,0,0,0,0,30,0,72,0,0,0,0,51,0,0,32,0,0,0,0,0,0,0,78,0,39,0,0,0,0,0,0,18,12,0,0,0,33,0,16,0,0,0,0,0,0,0,0,48,0,50,0,0,0,25,0,0,25,0,0,0,0,34,0,0,28,29,0,0,0,0,25,0,0,0,0,0,0,0,0,14,24,0,35,24,0,0,74,0,20,0,0,0,0,0,0,0,38,0,0,0,0,0,28,0,0,58,17,0,0,0,0,33,0
2016-06-19,0,0,0,26,0,63,0,25,0,0,0,0,40,0,0,68,0,0,34,0,0,0,0,0,49,0,0,38,0,19,0,44,0,0,0,0,0,0,20,0,39,0,0,0,0,0,53,0,0,13,0,0,0,0,9,0,0,0,25,0,0,0,0,0,50,27,27,27,27,0,0,29,0,0,0,0,21,0,0,0,0,0,0,0,26,55,0,0,0,0,0,22,0,0,0,0,0,0,0,33,0,0,22,0,0,0,46,69,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,51,0,0,19,0,0,0,0,40,0,40,0,0,0,0,52,0,0,16,0,0,0,0,0,0,0,39,0,40,0,0,0,0,0,0,12,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,56,0,38,0,0,0,26,0,0,34,0,0,0,0,35,0,0,29,43,0,0,26,0,76,0,0,0,0,40,0,0,0,11,42,0,25,33,25,0,25,0,21,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,56,6,0,0,0,0,40,0
2016-06-26,0,0,0,26,0,42,0,34,0,0,0,0,60,0,0,23,0,0,38,0,0,0,0,0,33,0,0,19,0,19,0,30,0,0,0,27,0,0,27,0,48,0,0,39,0,0,39,0,0,13,0,0,0,0,11,0,0,0,59,0,0,0,0,0,30,27,54,0,0,0,0,29,0,0,0,21,32,0,0,0,0,78,0,0,52,20,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,0,86,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,41,0,0,25,0,0,0,0,0,0,40,0,0,0,0,52,0,0,32,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,18,0,0,0,0,100,0,16,0,0,0,0,0,0,0,0,64,0,50,0,0,0,26,0,0,38,0,0,0,0,26,0,0,29,29,0,0,0,0,51,0,0,0,0,40,0,0,0,53,49,0,28,25,25,0,50,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,0,39,0
2016-07-03,0,0,0,0,0,26,0,26,0,0,0,0,63,0,0,48,0,0,59,0,0,0,0,0,34,0,0,0,0,40,0,54,0,0,0,32,0,0,21,0,61,0,0,20,0,0,64,0,0,0,0,0,0,0,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,37,22,0,0,0,0,0,0,0,41,21,0,0,0,0,17,52,0,0,0,0,0,0,0,35,0,0,45,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,53,0,0,39,0,0,0,0,21,0,42,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,25,0,0,0,0,35,0,22,0,0,0,0,0,0,0,0,34,0,79,0,0,0,94,0,0,0,0,0,0,0,54,0,0,0,30,0,0,54,0,27,0,0,0,0,0,0,0,0,11,33,0,26,52,0,26,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,54,14,0,0,0,0,41,0
2016-07-10,0,0,0,26,0,34,0,39,0,0,0,0,20,0,0,23,0,0,61,0,0,0,0,0,33,0,0,19,0,39,0,15,0,0,0,21,0,0,31,0,46,0,0,0,0,0,31,0,0,13,0,0,0,0,9,0,0,0,30,0,0,0,0,0,41,0,0,27,27,0,0,29,0,0,0,0,22,0,0,0,0,27,0,0,27,42,0,0,0,0,17,39,0,0,0,0,0,0,0,34,0,0,74,0,0,0,23,47,0,23,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,38,0,0,0,0,41,0,41,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,73,0,39,0,0,0,26,0,0,26,0,0,0,0,39,0,0,29,29,0,0,26,0,39,0,0,0,0,0,0,0,0,11,32,0,18,25,0,0,25,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,55,7,0,0,0,0,0,0
2016-07-17,0,0,0,26,0,43,0,26,0,0,0,0,31,0,0,23,0,0,31,0,0,0,0,0,33,0,0,0,0,0,0,23,0,0,0,0,0,0,31,0,49,0,0,20,0,0,36,0,0,13,0,0,0,0,6,0,0,0,38,0,0,0,0,0,41,0,27,0,27,0,0,0,0,0,0,22,51,0,0,0,0,27,0,0,27,63,0,0,21,0,0,34,0,0,0,0,0,0,0,0,0,0,59,0,0,23,23,47,0,0,0,0,21,0,0,0,0,0,0,23,0,21,0,31,0,0,28,0,0,0,0,20,0,61,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,68,0,33,0,0,0,0,0,0,0,0,43,0,26,0,0,0,26,0,0,52,0,0,0,0,44,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,11,29,0,18,0,0,0,0,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,20,0
2016-07-24,0,0,0,26,0,0,0,51,0,0,0,0,40,0,0,22,0,0,68,0,0,0,0,0,33,0,0,0,0,19,0,88,0,0,0,20,0,0,30,0,32,0,0,19,0,0,40,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,20,27,27,0,27,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,23,23,0,0,0,0,43,0,0,0,0,0,0,30,0,20,0,42,0,0,19,0,0,0,0,20,0,59,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,25,0,0,0,39,0,0,0,0,0,0,0,30,0,0,28,0,0,0,26,0,26,0,0,0,0,40,0,0,0,10,56,0,21,25,0,0,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,56,10,0,0,0,0,26,0
